,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,0.05932288972564197,Clase3
1,11,9.0,863183144,86318314,0.04864764158450685,Clase2
2,11,9.0,863183144,86318314,0.04864764158450685,Clase2
3,11,9.0,863183144,86318314,0.04864764158450685,Clase2
4,12,10.0,8631983632,86319836,0.07204810684041787,Clase3
5,12,10.0,8631983632,86319836,0.07204810684041787,Clase3
6,12,10.0,8631983632,86319836,0.07204810684041787,Clase3
7,12,10.0,8631983632,86319836,0.07204810684041787,Clase3
8,12,10.0,8631983632,86319836,0.07204810684041787,Clase3
9,17,5.0,86318,86,0.047627511630016606,Clase2
10,17,5.0,86318,86,0.054604425489365185,Clase3
11,17,5.0,86318,86,0.05436098934590305,Clase3
12,17,5.0,86318,86,0.05436098934590305,Clase3
13,17,5.0,86318,86,0.054061525068949186,Clase3
14,17,5.0,86318,86,0.054061525068949186,Clase3
15,17,5.0,86318,86,0.05338870398939323,Clase3
16,17,5.0,86318,86,0.05338870398939323,Clase3
17,17,5.0,86318,86,0.052994358518412964,Clase3
18,17,5.0,86318,86,0.052994358518412964,Clase3
19,17,5.0,86318,86,0.05272759320913786,Clase3
20,17,5.0,86318,86,0.05272759320913786,Clase3
21,17,5.0,86318,86,0.05373786307132976,Clase3
22,17,5.0,86318,86,0.05373786307132976,Clase3
23,17,5.0,86318,86,0.05365266664733739,Clase3
24,17,5.0,86318,86,0.05365266664733739,Clase3
25,17,5.0,86318,86,0.05102612545308192,Clase3
26,17,5.0,86318,86,0.05102612545308192,Clase3
27,17,5.0,86318,86,0.05153889859755627,Clase3
28,17,5.0,86318,86,0.05153889859755627,Clase3
29,17,5.0,86318,86,0.05229252943485531,Clase3
30,17,5.0,86318,86,0.05229252943485531,Clase3
31,17,5.0,86318,86,0.05180594375319798,Clase3
32,17,5.0,86318,86,0.05180594375319798,Clase3
33,17,5.0,86318,86,0.05262250795405879,Clase3
34,17,5.0,86318,86,0.05262250795405879,Clase3
35,17,5.0,86318,86,0.048705975161301436,Clase2
36,17,5.0,86318,86,0.04909083578759093,Clase2
37,17,5.0,86318,86,0.048615798625267985,Clase2
38,17,5.0,86318,86,0.04909083578759093,Clase2
39,17,5.0,86318,86,0.04900871463292293,Clase2
40,17,5.0,86318,86,0.04900871463292293,Clase2
41,17,5.0,86318,86,0.049045957543599236,Clase2
42,17,5.0,86318,86,0.049045957543599236,Clase2
43,17,5.0,86318,86,0.048920893960497064,Clase2
44,17,5.0,86318,86,0.048920893960497064,Clase2
45,17,5.0,86318,86,0.04880752942913015,Clase2
46,17,5.0,86318,86,0.04880752942913015,Clase2
47,17,5.0,86318,86,0.04918218980780526,Clase2
48,17,5.0,86318,86,0.049494267709758004,Clase2
49,17,5.0,86318,86,0.050029895400450046,Clase3
50,17,5.0,86318,86,0.050029895400450046,Clase3
51,17,5.0,86318,86,0.04988491869044803,Clase2
52,17,5.0,86318,86,0.04988491869044803,Clase2
53,17,5.0,86318,86,0.047991144369277074,Clase2
54,17,5.0,86318,86,0.049228375109773,Clase2
55,17,5.0,86318,86,0.04893149764427419,Clase2
56,17,5.0,86318,86,0.04893149764427419,Clase2
57,17,5.0,86318,86,0.04785589043396339,Clase2
58,17,5.0,86318,86,0.04785589043396339,Clase2
59,17,5.0,86318,86,0.047618698231120166,Clase2
60,17,5.0,86318,86,0.04767943103068516,Clase2
61,17,5.0,86318,86,0.04785589043396339,Clase2
62,17,5.0,86318,86,0.04785589043396339,Clase2
63,17,5.0,86318,86,0.04742522012140436,Clase2
64,17,5.0,86318,86,0.04781191694757225,Clase2
65,17,5.0,86318,86,0.04738720858407367,Clase2
