,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,7.892825124728127,Clase1
1,11,9.0,863183144,86318314,8.068970813865986,Clase1
2,11,9.0,863183144,86318314,8.068970813865986,Clase1
3,11,9.0,863183144,86318314,8.068970813865986,Clase1
4,12,10.0,8631983632,86319836,7.492975038533557,Clase1
5,12,10.0,8631983632,86319836,7.492975038533557,Clase1
6,12,10.0,8631983632,86319836,7.492975038533557,Clase1
7,12,10.0,8631983632,86319836,7.492975038533557,Clase1
8,12,10.0,8631983632,86319836,7.509712812025467,Clase1
9,17,5.0,86318,86,8.21252784767574,Clase1
10,17,5.0,86318,86,7.529724739083875,Clase1
11,17,5.0,86318,86,7.53210293800702,Clase1
12,17,5.0,86318,86,7.534211373879514,Clase1
13,17,5.0,86318,86,7.522775628444588,Clase1
14,17,5.0,86318,86,7.578387981258151,Clase1
15,17,5.0,86318,86,7.641532276779398,Clase1
16,17,5.0,86318,86,7.668027664855003,Clase1
17,17,5.0,86318,86,7.658206994608469,Clase1
18,17,5.0,86318,86,7.725264303407709,Clase1
19,17,5.0,86318,86,7.725264303407709,Clase1
20,17,5.0,86318,86,7.7452579582083665,Clase1
21,17,5.0,86318,86,7.578387981258151,Clase1
22,17,5.0,86318,86,7.593472632709532,Clase1
23,17,5.0,86318,86,7.593472632709532,Clase1
24,17,5.0,86318,86,7.641532276779398,Clase1
25,17,5.0,86318,86,7.948277039400477,Clase1
26,17,5.0,86318,86,7.9999162060097255,Clase1
27,17,5.0,86318,86,7.871637094598313,Clase1
28,17,5.0,86318,86,7.948277039400477,Clase1
29,17,5.0,86318,86,7.7821184638735295,Clase1
30,17,5.0,86318,86,7.8044348125662095,Clase1
31,17,5.0,86318,86,7.798782376552826,Clase1
32,17,5.0,86318,86,7.871637094598313,Clase1
33,17,5.0,86318,86,7.7452579582083665,Clase1
34,17,5.0,86318,86,7.760249153419473,Clase1
35,17,5.0,86318,86,8.254232989315492,Clase1
36,17,5.0,86318,86,8.254232989315492,Clase1
37,17,5.0,86318,86,8.254232989315492,Clase1
38,17,5.0,86318,86,8.29142612731608,Clase1
39,17,5.0,86318,86,8.28904911981967,Clase1
40,17,5.0,86318,86,8.32545437149878,Clase1
41,17,5.0,86318,86,8.117755649321012,Clase1
42,17,5.0,86318,86,8.15033355214145,Clase1
43,17,5.0,86318,86,8.15033355214145,Clase1
44,17,5.0,86318,86,8.183828030734649,Clase1
45,17,5.0,86318,86,8.183828030734649,Clase1
46,17,5.0,86318,86,8.254232989315492,Clase1
47,17,5.0,86318,86,8.08593588820112,Clase1
48,17,5.0,86318,86,8.120992003552368,Clase1
49,17,5.0,86318,86,7.9999162060097255,Clase1
50,17,5.0,86318,86,8.029386325552629,Clase1
51,17,5.0,86318,86,8.029386325552629,Clase1
52,17,5.0,86318,86,8.08985542504891,Clase1
53,17,5.0,86318,86,8.696644016046202,Clase1
54,17,5.0,86318,86,8.696644016046202,Clase1
55,17,5.0,86318,86,8.32545437149878,Clase1
56,17,5.0,86318,86,8.411068262320844,Clase1
57,17,5.0,86318,86,8.644483329086988,Clase1
58,17,5.0,86318,86,8.71357054608477,Clase1
59,17,5.0,86318,86,8.71357054608477,Clase1
60,17,5.0,86318,86,8.755876810519533,Clase1
61,17,5.0,86318,86,8.644483329086988,Clase1
62,17,5.0,86318,86,8.644483329086988,Clase1
63,17,5.0,86318,86,8.49352228725985,Clase1
64,17,5.0,86318,86,8.59592752383297,Clase1
65,17,5.0,86318,86,8.59592752383297,Clase1
66,17,5.0,86318,86,8.68740914283419,Clase1
67,17,5.0,86318,86,8.575012871431301,Clase1
68,17,5.0,86318,86,8.644483329086988,Clase1
69,17,5.0,86318,86,8.348658420962554,Clase1
70,17,5.0,86318,86,8.394313272911681,Clase1
71,17,5.0,86318,86,8.394313272911681,Clase1
72,17,5.0,86318,86,8.49352228725985,Clase1
73,17,5.0,86318,86,8.705701053266097,Clase1
74,17,5.0,86318,86,8.718780941879704,Clase1
75,17,5.0,86318,86,8.762217189195573,Clase1
76,17,5.0,86318,86,8.762217189195573,Clase1
77,17,5.0,86318,86,8.749348080733267,Clase1
78,17,5.0,86318,86,8.749348080733267,Clase1
79,17,5.0,86318,86,8.749348080733267,Clase1
80,17,5.0,86318,86,8.761733555389279,Clase1
81,17,5.0,86318,86,8.761733555389279,Clase1
82,17,5.0,86318,86,8.761733555389279,Clase1
83,17,5.0,86318,86,8.762217189195573,Clase1
84,17,5.0,86318,86,8.762217189195573,Clase1
85,17,5.0,86318,86,8.68613177146035,Clase1
86,17,5.0,86318,86,8.730556348341056,Clase1
87,17,5.0,86318,86,8.730556348341056,Clase1
88,17,5.0,86318,86,8.798516164830957,Clase1
89,17,5.0,86318,86,8.798516164830957,Clase1
90,17,5.0,86318,86,8.805998229766596,Clase1
91,17,5.0,86318,86,8.805998229766596,Clase1
92,17,5.0,86318,86,8.805998229766596,Clase1
93,17,5.0,86318,86,8.680742900723937,Clase1
94,17,5.0,86318,86,8.680742900723937,Clase1
95,17,5.0,86318,86,8.67989851346105,Clase1
96,17,5.0,86318,86,8.699437420028065,Clase1
97,17,5.0,86318,86,8.718780941879704,Clase1
98,17,5.0,86318,86,8.70355319531111,Clase1
99,17,5.0,86318,86,8.699437420028065,Clase1
100,17,5.0,86318,86,8.699437420028065,Clase1
101,17,5.0,86318,86,8.694931696267878,Clase1
102,17,5.0,86318,86,8.699437420028065,Clase1
103,17,5.0,86318,86,8.330985555018863,Clase1
104,17,5.0,86318,86,8.354424361116207,Clase1
105,17,5.0,86318,86,8.21252784767574,Clase1
106,17,5.0,86318,86,8.352834716218041,Clase1
107,17,5.0,86318,86,8.352834716218041,Clase1
108,17,5.0,86318,86,8.352834716218041,Clase1
109,17,5.0,86318,86,8.378325514762563,Clase1
110,17,5.0,86318,86,8.378283708294324,Clase1
111,17,5.0,86318,86,8.378283708294324,Clase1
112,17,5.0,86318,86,8.398870588924702,Clase1
113,17,5.0,86318,86,8.393097025988022,Clase1
