,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,0.08624321671965053,Clase1
1,11,9.0,863183144,86318314,0.0889852315364884,Clase1
2,11,9.0,863183144,86318314,0.0889852315364884,Clase1
3,11,9.0,863183144,86318314,0.0889852315364884,Clase1
4,12,10.0,8631983632,86319836,0.09849670219731511,Clase1
5,12,10.0,8631983632,86319836,0.09849670219731511,Clase1
6,12,10.0,8631983632,86319836,0.09849670219731511,Clase1
7,12,10.0,8631983632,86319836,0.09849670219731511,Clase1
8,12,10.0,8631983632,86319836,0.09849670219731511,Clase1
9,17,5.0,86318,86,0.1018102539985513,Clase1
10,17,5.0,86318,86,0.08172948971722806,Clase1
11,17,5.0,86318,86,0.08152353052465379,Clase1
12,17,5.0,86318,86,0.08152353052465379,Clase1
13,17,5.0,86318,86,0.08117490612596902,Clase1
14,17,5.0,86318,86,0.08117490612596902,Clase1
15,17,5.0,86318,86,0.08084791581571366,Clase1
16,17,5.0,86318,86,0.08084791581571366,Clase1
17,17,5.0,86318,86,0.08043340105234445,Clase1
18,17,5.0,86318,86,0.08043340105234445,Clase1
19,17,5.0,86318,86,0.08038187611792742,Clase1
20,17,5.0,86318,86,0.08038187611792742,Clase1
21,17,5.0,86318,86,0.08102356520199408,Clase1
22,17,5.0,86318,86,0.08102356520199408,Clase1
23,17,5.0,86318,86,0.08098203070958308,Clase1
24,17,5.0,86318,86,0.08098203070958308,Clase1
25,17,5.0,86318,86,0.07909497417226244,Clase1
26,17,5.0,86318,86,0.07909497417226244,Clase1
27,17,5.0,86318,86,0.07947711997667999,Clase1
28,17,5.0,86318,86,0.07947711997667999,Clase1
29,17,5.0,86318,86,0.08003409565981387,Clase1
30,17,5.0,86318,86,0.08003409565981387,Clase1
31,17,5.0,86318,86,0.07965375050684607,Clase1
32,17,5.0,86318,86,0.07965375050684607,Clase1
33,17,5.0,86318,86,0.08031855076213575,Clase1
34,17,5.0,86318,86,0.08031855076213575,Clase1
35,17,5.0,86318,86,0.07714389913457646,Clase1
36,17,5.0,86318,86,0.07730473348482081,Clase1
37,17,5.0,86318,86,0.07700916510877878,Clase1
38,17,5.0,86318,86,0.07730473348482081,Clase1
39,17,5.0,86318,86,0.07716513431984459,Clase1
40,17,5.0,86318,86,0.07716513431984459,Clase1
41,17,5.0,86318,86,0.07753966650334343,Clase1
42,17,5.0,86318,86,0.07753966650334343,Clase1
43,17,5.0,86318,86,0.07740862727300395,Clase1
44,17,5.0,86318,86,0.07740862727300395,Clase1
45,17,5.0,86318,86,0.07727684015514792,Clase1
46,17,5.0,86318,86,0.07727684015514792,Clase1
47,17,5.0,86318,86,0.07767014221512776,Clase1
48,17,5.0,86318,86,0.07783077788421107,Clase1
49,17,5.0,86318,86,0.07832554504412591,Clase1
50,17,5.0,86318,86,0.07832554504412591,Clase1
51,17,5.0,86318,86,0.07820425500737722,Clase1
52,17,5.0,86318,86,0.07820425500737722,Clase1
53,17,5.0,86318,86,0.07334604329072937,Clase1
54,17,5.0,86318,86,0.07539162110354515,Clase1
55,17,5.0,86318,86,0.07702091018017534,Clase1
56,17,5.0,86318,86,0.07702091018017534,Clase1
57,17,5.0,86318,86,0.07545680588730704,Clase1
58,17,5.0,86318,86,0.07545680588730704,Clase1
59,17,5.0,86318,86,0.07498347649836079,Clase1
60,17,5.0,86318,86,0.07532501823386283,Clase1
61,17,5.0,86318,86,0.07545680588730704,Clase1
62,17,5.0,86318,86,0.07545680588730704,Clase1
63,17,5.0,86318,86,0.0757521162083337,Clase1
64,17,5.0,86318,86,0.07590975546400483,Clase1
65,17,5.0,86318,86,0.07551017184821565,Clase1
66,17,5.0,86318,86,0.07578439259278928,Clase1
67,17,5.0,86318,86,0.07578439259278928,Clase1
68,17,5.0,86318,86,0.07578439259278928,Clase1
69,17,5.0,86318,86,0.07610942191862971,Clase1
70,17,5.0,86318,86,0.07610942191862971,Clase1
71,17,5.0,86318,86,0.07610942191862971,Clase1
72,17,5.0,86318,86,0.07610942191862971,Clase1
73,17,5.0,86318,86,0.07215330023956312,Clase1
74,17,5.0,86318,86,0.0723023649837184,Clase1
75,17,5.0,86318,86,0.07429185321568847,Clase1
76,17,5.0,86318,86,0.07429185321568847,Clase1
77,17,5.0,86318,86,0.07384079663089411,Clase1
78,17,5.0,86318,86,0.07384079663089411,Clase1
79,17,5.0,86318,86,0.07384079663089411,Clase1
80,17,5.0,86318,86,0.07384079663089411,Clase1
81,17,5.0,86318,86,0.07368685205626002,Clase1
82,17,5.0,86318,86,0.07368685205626002,Clase1
83,17,5.0,86318,86,0.07429185321568847,Clase1
84,17,5.0,86318,86,0.07429185321568847,Clase1
85,17,5.0,86318,86,0.07532501823386283,Clase1
86,17,5.0,86318,86,0.07532501823386283,Clase1
87,17,5.0,86318,86,0.07532112921452502,Clase1
88,17,5.0,86318,86,0.07555320850525085,Clase1
89,17,5.0,86318,86,0.07555320850525085,Clase1
90,17,5.0,86318,86,0.07555320850525085,Clase1
91,17,5.0,86318,86,0.07522548415427621,Clase1
92,17,5.0,86318,86,0.07522548415427621,Clase1
93,17,5.0,86318,86,0.07299089166754665,Clase1
94,17,5.0,86318,86,0.07315506499016193,Clase1
95,17,5.0,86318,86,0.07315506499016193,Clase1
96,17,5.0,86318,86,0.0736872070120167,Clase1
97,17,5.0,86318,86,0.0723023649837184,Clase1
98,17,5.0,86318,86,0.07267566962103034,Clase1
99,17,5.0,86318,86,0.07267566962103034,Clase1
100,17,5.0,86318,86,0.07267566962103034,Clase1
101,17,5.0,86318,86,0.07239972348256714,Clase1
102,17,5.0,86318,86,0.07315506499016193,Clase1
103,17,5.0,86318,86,0.10346084830430476,Clase1
104,17,5.0,86318,86,0.10370665778330802,Clase1
105,17,5.0,86318,86,0.1018102539985513,Clase1
106,17,5.0,86318,86,0.10348688412975382,Clase1
107,17,5.0,86318,86,0.10348688412975382,Clase1
108,17,5.0,86318,86,0.10348688412975382,Clase1
109,17,5.0,86318,86,0.10424436880257427,Clase1
110,17,5.0,86318,86,0.10424436880257427,Clase1
111,17,5.0,86318,86,0.10424436880257427,Clase1
112,17,5.0,86318,86,0.10471611019709093,Clase1
113,17,5.0,86318,86,0.10455068218077126,Clase1
114,17,5.0,86318,86,0.07319090966438463,Clase1
115,17,5.0,86318,86,0.07319090966438463,Clase1
116,17,5.0,86318,86,0.06595063632919809,Clase1
117,17,5.0,86318,86,0.06822677597909252,Clase1
118,17,5.0,86318,86,0.06291234010147448,Clase1
119,17,5.0,86318,86,0.06334959597295368,Clase1
