,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,6.85326039704624,Clase1
1,11,9.0,863183144,86318314,6.441254582961496,Clase1
2,11,9.0,863183144,86318314,6.441254582961496,Clase1
3,11,9.0,863183144,86318314,6.441254582961496,Clase1
4,12,10.0,8631983632,86319836,6.617715096432238,Clase1
5,12,10.0,8631983632,86319836,6.617715096432238,Clase1
6,12,10.0,8631983632,86319836,6.617715096432238,Clase1
7,12,10.0,8631983632,86319836,6.617715096432238,Clase1
8,12,10.0,8631983632,86319836,6.623555703964469,Clase1
9,17,5.0,86318,86,6.231408470189537,Clase1
10,17,5.0,86318,86,7.071790812433191,Clase1
11,17,5.0,86318,86,7.071055121652094,Clase1
12,17,5.0,86318,86,7.078106832756908,Clase1
13,17,5.0,86318,86,7.078106832756908,Clase1
14,17,5.0,86318,86,7.078106832756908,Clase1
15,17,5.0,86318,86,7.062873435118008,Clase1
16,17,5.0,86318,86,7.073223231323266,Clase1
17,17,5.0,86318,86,7.073223231323266,Clase1
18,17,5.0,86318,86,7.07776686818657,Clase1
19,17,5.0,86318,86,7.066740680895764,Clase1
20,17,5.0,86318,86,7.066740680895764,Clase1
21,17,5.0,86318,86,7.070404756698743,Clase1
22,17,5.0,86318,86,7.074372259891851,Clase1
23,17,5.0,86318,86,7.074372259891851,Clase1
24,17,5.0,86318,86,7.074372259891851,Clase1
25,17,5.0,86318,86,7.063544081720582,Clase1
26,17,5.0,86318,86,7.0776666375203385,Clase1
27,17,5.0,86318,86,7.06596537777109,Clase1
28,17,5.0,86318,86,7.071927209879906,Clase1
29,17,5.0,86318,86,7.063874280188979,Clase1
30,17,5.0,86318,86,7.069095047829064,Clase1
31,17,5.0,86318,86,7.067943515718648,Clase1
32,17,5.0,86318,86,7.067943515718648,Clase1
33,17,5.0,86318,86,7.058871580574211,Clase1
34,17,5.0,86318,86,7.065270553097253,Clase1
35,17,5.0,86318,86,7.095704583529732,Clase1
36,17,5.0,86318,86,7.095704583529732,Clase1
37,17,5.0,86318,86,7.095704583529732,Clase1
38,17,5.0,86318,86,7.098709682162436,Clase1
39,17,5.0,86318,86,7.090972408464602,Clase1
40,17,5.0,86318,86,7.094156738041577,Clase1
41,17,5.0,86318,86,7.087639917538374,Clase1
42,17,5.0,86318,86,7.089141569708615,Clase1
43,17,5.0,86318,86,7.089141569708615,Clase1
44,17,5.0,86318,86,7.090962304436971,Clase1
45,17,5.0,86318,86,7.090962304436971,Clase1
46,17,5.0,86318,86,7.095704583529732,Clase1
47,17,5.0,86318,86,7.086428440305903,Clase1
48,17,5.0,86318,86,7.087639917538374,Clase1
49,17,5.0,86318,86,7.0776666375203385,Clase1
50,17,5.0,86318,86,7.078069201592881,Clase1
51,17,5.0,86318,86,7.078069201592881,Clase1
52,17,5.0,86318,86,7.086428440305903,Clase1
53,17,5.0,86318,86,7.106784874506842,Clase1
54,17,5.0,86318,86,7.106784874506842,Clase1
55,17,5.0,86318,86,7.094156738041577,Clase1
56,17,5.0,86318,86,7.11770510824943,Clase1
57,17,5.0,86318,86,7.145668028735534,Clase1
58,17,5.0,86318,86,7.156944675436356,Clase1
59,17,5.0,86318,86,7.156944675436356,Clase1
60,17,5.0,86318,86,7.188501197330459,Clase1
61,17,5.0,86318,86,7.145668028735534,Clase1
62,17,5.0,86318,86,7.145668028735534,Clase1
63,17,5.0,86318,86,7.134800107810346,Clase1
64,17,5.0,86318,86,7.150707851214241,Clase1
65,17,5.0,86318,86,7.150707851214241,Clase1
66,17,5.0,86318,86,7.169202634150546,Clase1
67,17,5.0,86318,86,7.133575888572137,Clase1
68,17,5.0,86318,86,7.15134283358959,Clase1
69,17,5.0,86318,86,7.117588522423021,Clase1
70,17,5.0,86318,86,7.122451057095352,Clase1
71,17,5.0,86318,86,7.122451057095352,Clase1
72,17,5.0,86318,86,7.134800107810346,Clase1
73,17,5.0,86318,86,7.080512034033981,Clase1
74,17,5.0,86318,86,7.091118575984394,Clase1
75,17,5.0,86318,86,7.161891080817018,Clase1
76,17,5.0,86318,86,7.161891080817018,Clase1
77,17,5.0,86318,86,7.14389877812221,Clase1
78,17,5.0,86318,86,7.14389877812221,Clase1
79,17,5.0,86318,86,7.14389877812221,Clase1
80,17,5.0,86318,86,7.1468491508652265,Clase1
81,17,5.0,86318,86,7.1468491508652265,Clase1
82,17,5.0,86318,86,7.1468491508652265,Clase1
83,17,5.0,86318,86,7.161891080817018,Clase1
84,17,5.0,86318,86,7.161891080817018,Clase1
85,17,5.0,86318,86,7.1747193696834355,Clase1
86,17,5.0,86318,86,7.186657325579083,Clase1
87,17,5.0,86318,86,7.186657325579083,Clase1
88,17,5.0,86318,86,7.215065466700238,Clase1
89,17,5.0,86318,86,7.215065466700238,Clase1
90,17,5.0,86318,86,7.215065466700238,Clase1
91,17,5.0,86318,86,7.207567955652626,Clase1
92,17,5.0,86318,86,7.207567955652626,Clase1
93,17,5.0,86318,86,7.0860284346265034,Clase1
94,17,5.0,86318,86,7.091257770342232,Clase1
95,17,5.0,86318,86,7.091257770342232,Clase1
96,17,5.0,86318,86,7.106784874506842,Clase1
97,17,5.0,86318,86,7.091118575984394,Clase1
98,17,5.0,86318,86,7.090274905087464,Clase1
99,17,5.0,86318,86,7.090274905087464,Clase1
100,17,5.0,86318,86,7.090274905087464,Clase1
101,17,5.0,86318,86,7.080478719347771,Clase1
102,17,5.0,86318,86,7.091257770342232,Clase1
103,17,5.0,86318,86,6.118335380996628,Clase1
104,17,5.0,86318,86,6.2001183324076266,Clase1
105,17,5.0,86318,86,6.231408470189537,Clase1
106,17,5.0,86318,86,6.107034329776727,Clase1
107,17,5.0,86318,86,6.107034329776727,Clase1
108,17,5.0,86318,86,6.107034329776727,Clase1
109,17,5.0,86318,86,6.107034329776727,Clase1
110,17,5.0,86318,86,6.086292443147776,Clase1
111,17,5.0,86318,86,6.118335380996628,Clase1
112,17,5.0,86318,86,6.075677744019972,Clase1
113,17,5.0,86318,86,6.107034329776727,Clase1
114,17,5.0,86318,86,6.830835676526819,Clase1
115,17,5.0,86318,86,7.033972602403761,Clase1
116,17,5.0,86318,86,7.033972602403761,Clase1
117,17,5.0,86318,86,7.130870482988239,Clase1
118,17,5.0,86318,86,7.128277413237246,Clase1
119,17,5.0,86318,86,7.149982218012111,Clase1
120,17,5.0,86318,86,7.149982218012111,Clase1
121,17,5.0,86318,86,7.149982218012111,Clase1
122,17,5.0,86318,86,6.830835676526819,Clase1
123,17,5.0,86318,86,6.830835676526819,Clase1
124,17,5.0,86318,86,6.940600224317626,Clase1
125,17,5.0,86318,86,6.940600224317626,Clase1
126,17,5.0,86318,86,6.9020321210159965,Clase1
127,17,5.0,86318,86,6.9020321210159965,Clase1
128,17,5.0,86318,86,6.9020321210159965,Clase1
129,17,5.0,86318,86,6.9020321210159965,Clase1
130,17,5.0,86318,86,7.036269728004395,Clase1
131,17,5.0,86318,86,7.036269728004395,Clase1
132,17,5.0,86318,86,6.852857309301173,Clase1
133,17,5.0,86318,86,6.852857309301173,Clase1
134,17,5.0,86318,86,7.014383593008821,Clase1
135,17,5.0,86318,86,7.014383593008821,Clase1
136,17,5.0,86318,86,6.99682939042593,Clase1
137,17,5.0,86318,86,6.99682939042593,Clase1
138,17,5.0,86318,86,6.852857309301173,Clase1
139,17,5.0,86318,86,6.852857309301173,Clase1
140,17,5.0,86318,86,7.143899425768252,Clase1
141,17,5.0,86318,86,7.143899425768252,Clase1
142,17,5.0,86318,86,7.10606292546057,Clase1
143,17,5.0,86318,86,7.123048088644009,Clase1
144,17,5.0,86318,86,6.070427549403646,Clase1
145,17,5.0,86318,86,6.075677744019972,Clase1
146,17,5.0,86318,86,6.560788506798388,Clase1
147,17,5.0,86318,86,6.707895301027799,Clase1
148,17,5.0,86318,86,6.21435030738097,Clase1
149,17,5.0,86318,86,6.221328334381051,Clase1
150,17,5.0,86318,86,6.088686164155609,Clase1
151,17,5.0,86318,86,6.088686164155609,Clase1
152,17,5.0,86318,86,6.707895301027799,Clase1
153,17,5.0,86318,86,6.707895301027799,Clase1
154,21,8.0,86319826,8631982,6.744686816644682,Clase1
155,21,8.0,86319826,8631982,6.744686816644682,Clase1
156,21,8.0,86319826,8631982,6.676695542481171,Clase1
157,21,8.0,86319826,8631982,6.676695542481171,Clase1
158,21,8.0,86319826,8631982,6.676695542481171,Clase1
159,21,8.0,86319826,8631982,6.897936180858308,Clase1
160,21,8.0,86319826,8631982,6.897936180858308,Clase1
161,21,8.0,86319826,8631982,6.869290799179606,Clase1
162,21,8.0,86319826,8631982,6.869290799179606,Clase1
