,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,22.93209957067849,Clase1
1,11,9.0,863183144,86318314,20.78805733118685,Clase1
2,11,9.0,863183144,86318314,20.78805733118685,Clase1
3,11,9.0,863183144,86318314,20.78805733118685,Clase1
4,12,10.0,8631983632,86319836,19.911829737498554,Clase1
5,12,10.0,8631983632,86319836,19.911829737498554,Clase1
6,12,10.0,8631983632,86319836,19.911829737498554,Clase1
7,12,10.0,8631983632,86319836,19.911829737498554,Clase1
8,12,10.0,8631983632,86319836,20.07702578552144,Clase1
9,17,5.0,86318,86,22.19135690159406,Clase1
10,17,5.0,86318,86,20.122325279881334,Clase1
11,17,5.0,86318,86,20.117796963442693,Clase1
12,17,5.0,86318,86,20.117796963442693,Clase1
13,17,5.0,86318,86,20.046843391058218,Clase1
14,17,5.0,86318,86,20.23282987371595,Clase1
15,17,5.0,86318,86,20.464932409069913,Clase1
16,17,5.0,86318,86,20.53181120622617,Clase1
17,17,5.0,86318,86,20.404140363112116,Clase1
18,17,5.0,86318,86,20.743076045979322,Clase1
19,17,5.0,86318,86,20.743076045979322,Clase1
20,17,5.0,86318,86,20.831404156566457,Clase1
21,17,5.0,86318,86,20.23282987371595,Clase1
22,17,5.0,86318,86,20.286026593338605,Clase1
23,17,5.0,86318,86,20.286026593338605,Clase1
24,17,5.0,86318,86,20.464932409069913,Clase1
25,17,5.0,86318,86,21.647609269093888,Clase1
26,17,5.0,86318,86,21.647609269093888,Clase1
27,17,5.0,86318,86,21.194580261462367,Clase1
28,17,5.0,86318,86,21.647609269093888,Clase1
29,17,5.0,86318,86,20.89777092930933,Clase1
30,17,5.0,86318,86,21.002712497951936,Clase1
31,17,5.0,86318,86,20.843558614474258,Clase1
32,17,5.0,86318,86,21.194580261462367,Clase1
33,17,5.0,86318,86,20.831404156566457,Clase1
34,17,5.0,86318,86,20.831404156566457,Clase1
35,17,5.0,86318,86,23.464069280716114,Clase1
36,17,5.0,86318,86,23.902815586241005,Clase1
37,17,5.0,86318,86,23.464069280716114,Clase1
38,17,5.0,86318,86,24.366173951982542,Clase1
39,17,5.0,86318,86,24.366173951982542,Clase1
40,17,5.0,86318,86,24.864340053295795,Clase1
41,17,5.0,86318,86,21.963067551297733,Clase1
42,17,5.0,86318,86,22.27137554949068,Clase1
43,17,5.0,86318,86,22.27137554949068,Clase1
44,17,5.0,86318,86,22.62194949559985,Clase1
45,17,5.0,86318,86,22.62194949559985,Clase1
46,17,5.0,86318,86,23.464069280716114,Clase1
47,17,5.0,86318,86,21.69280679777337,Clase1
48,17,5.0,86318,86,22.421771614851362,Clase1
49,17,5.0,86318,86,21.4592206349694,Clase1
50,17,5.0,86318,86,21.66049463726326,Clase1
51,17,5.0,86318,86,21.66049463726326,Clase1
52,17,5.0,86318,86,22.138888024330285,Clase1
53,17,5.0,86318,86,31.501112754534628,Clase1
54,17,5.0,86318,86,31.501112754534628,Clase1
55,17,5.0,86318,86,24.864340053295795,Clase1
56,17,5.0,86318,86,25.720232940305824,Clase1
57,17,5.0,86318,86,29.38362577710281,Clase1
58,17,5.0,86318,86,30.494307472072432,Clase1
59,17,5.0,86318,86,30.494307472072432,Clase1
60,17,5.0,86318,86,30.713189403140245,Clase1
61,17,5.0,86318,86,29.38362577710281,Clase1
62,17,5.0,86318,86,29.38362577710281,Clase1
63,17,5.0,86318,86,26.204179049887223,Clase1
64,17,5.0,86318,86,28.00618152561001,Clase1
65,17,5.0,86318,86,28.00618152561001,Clase1
66,17,5.0,86318,86,29.512200771472624,Clase1
67,17,5.0,86318,86,28.30074510357808,Clase1
68,17,5.0,86318,86,29.38362577710281,Clase1
69,17,5.0,86318,86,23.685113853680573,Clase1
70,17,5.0,86318,86,24.45606853804015,Clase1
71,17,5.0,86318,86,24.45606853804015,Clase1
72,17,5.0,86318,86,26.204179049887223,Clase1
73,17,5.0,86318,86,32.44647018085049,Clase1
