,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,5.579467998031824,Clase2
1,11,9.0,863183144,86318314,5.496557500467983,Clase2
2,11,9.0,863183144,86318314,5.496557500467983,Clase2
3,11,9.0,863183144,86318314,5.496557500467983,Clase2
4,12,10.0,8631983632,86319836,6.505215956357015,Clase1
5,12,10.0,8631983632,86319836,6.505215956357015,Clase1
6,12,10.0,8631983632,86319836,6.505215956357015,Clase1
7,12,10.0,8631983632,86319836,6.505215956357015,Clase1
8,12,10.0,8631983632,86319836,6.505215956357015,Clase1
9,17,5.0,86318,86,5.263781787509335,Clase2
10,17,5.0,86318,86,5.620396243457769,Clase2
11,17,5.0,86318,86,5.57942043829824,Clase2
12,17,5.0,86318,86,5.57942043829824,Clase2
13,17,5.0,86318,86,5.54425931210138,Clase2
14,17,5.0,86318,86,5.54425931210138,Clase2
15,17,5.0,86318,86,5.418840806436357,Clase2
16,17,5.0,86318,86,5.418840806436357,Clase2
17,17,5.0,86318,86,5.387077886269212,Clase2
18,17,5.0,86318,86,5.387077886269212,Clase2
19,17,5.0,86318,86,5.317795381649858,Clase2
20,17,5.0,86318,86,5.317795381649858,Clase2
21,17,5.0,86318,86,5.484220392072462,Clase2
22,17,5.0,86318,86,5.484220392072462,Clase2
23,17,5.0,86318,86,5.4683893854630385,Clase2
24,17,5.0,86318,86,5.4683893854630385,Clase2
25,17,5.0,86318,86,5.059053863745506,Clase2
26,17,5.0,86318,86,5.059053863745506,Clase2
27,17,5.0,86318,86,5.163732987388118,Clase2
28,17,5.0,86318,86,5.163732987388118,Clase2
29,17,5.0,86318,86,5.266309648421524,Clase2
30,17,5.0,86318,86,5.266309648421524,Clase2
31,17,5.0,86318,86,5.211847150463618,Clase2
32,17,5.0,86318,86,5.211847150463618,Clase2
33,17,5.0,86318,86,5.297785999466003,Clase2
34,17,5.0,86318,86,5.297785999466003,Clase2
35,17,5.0,86318,86,4.718016171382781,Clase3
36,17,5.0,86318,86,4.674859100635555,Clase3
37,17,5.0,86318,86,4.670513679194116,Clase3
38,17,5.0,86318,86,4.674859100635555,Clase3
39,17,5.0,86318,86,4.626317528909638,Clase3
40,17,5.0,86318,86,4.626317528909638,Clase3
41,17,5.0,86318,86,4.842566224252561,Clase3
42,17,5.0,86318,86,4.842566224252561,Clase3
43,17,5.0,86318,86,4.803725867739439,Clase3
44,17,5.0,86318,86,4.803725867739439,Clase3
45,17,5.0,86318,86,4.762319798518779,Clase3
46,17,5.0,86318,86,4.762319798518779,Clase3
47,17,5.0,86318,86,4.879171039217772,Clase3
48,17,5.0,86318,86,4.879171039217772,Clase3
49,17,5.0,86318,86,4.980275644562325,Clase3
50,17,5.0,86318,86,4.980275644562325,Clase3
51,17,5.0,86318,86,4.948439279586322,Clase3
52,17,5.0,86318,86,4.948439279586322,Clase3
53,17,5.0,86318,86,3.9125399347700456,Clase4
54,17,5.0,86318,86,4.494564807730645,Clase3
55,17,5.0,86318,86,4.575203736466775,Clase3
56,17,5.0,86318,86,4.575203736466775,Clase3
57,17,5.0,86318,86,4.080914649099223,Clase3
58,17,5.0,86318,86,4.080914649099223,Clase3
