,fid,nunivotcda,cocursodag,cocdadesag,max,Clase s/ res 222/02
0,6,11.0,86319878252,863198782,27.546911401662296,Clase1
1,11,9.0,863183144,86318314,28.607984691777666,Clase1
2,11,9.0,863183144,86318314,28.607984691777666,Clase1
3,11,9.0,863183144,86318314,28.607984691777666,Clase1
4,12,10.0,8631983632,86319836,25.392877534230195,Clase1
5,12,10.0,8631983632,86319836,25.392877534230195,Clase1
6,12,10.0,8631983632,86319836,25.392877534230195,Clase1
7,12,10.0,8631983632,86319836,25.392877534230195,Clase1
8,12,10.0,8631983632,86319836,25.394173882853387,Clase1
9,17,5.0,86318,86,27.603138170940362,Clase1
10,17,5.0,86318,86,29.845799247304647,Clase1
11,17,5.0,86318,86,29.740708619146446,Clase1
12,17,5.0,86318,86,29.746711093891058,Clase1
13,17,5.0,86318,86,29.746711093891058,Clase1
14,17,5.0,86318,86,29.746711093891058,Clase1
15,17,5.0,86318,86,29.233974105347926,Clase1
16,17,5.0,86318,86,29.233974105347926,Clase1
17,17,5.0,86318,86,29.2217162396999,Clase1
18,17,5.0,86318,86,29.2217162396999,Clase1
19,17,5.0,86318,86,28.96846527564958,Clase1
20,17,5.0,86318,86,28.96846527564958,Clase1
21,17,5.0,86318,86,29.483831021443272,Clase1
22,17,5.0,86318,86,29.483831021443272,Clase1
23,17,5.0,86318,86,29.464318183668286,Clase1
24,17,5.0,86318,86,29.464318183668286,Clase1
25,17,5.0,86318,86,28.593170758710034,Clase1
26,17,5.0,86318,86,28.593170758710034,Clase1
27,17,5.0,86318,86,28.647794588083293,Clase1
28,17,5.0,86318,86,28.647794588083293,Clase1
29,17,5.0,86318,86,28.856921767415617,Clase1
30,17,5.0,86318,86,28.856921767415617,Clase1
31,17,5.0,86318,86,28.72685296240805,Clase1
32,17,5.0,86318,86,28.72685296240805,Clase1
33,17,5.0,86318,86,28.919165963962275,Clase1
34,17,5.0,86318,86,28.919165963962275,Clase1
35,17,5.0,86318,86,28.933958355853004,Clase1
36,17,5.0,86318,86,29.19849633407778,Clase1
37,17,5.0,86318,86,28.933958355853004,Clase1
38,17,5.0,86318,86,29.430856323014357,Clase1
39,17,5.0,86318,86,29.430856323014357,Clase1
40,17,5.0,86318,86,29.69278176578208,Clase1
41,17,5.0,86318,86,28.29546407738776,Clase1
42,17,5.0,86318,86,28.403966452385934,Clase1
43,17,5.0,86318,86,28.403966452385934,Clase1
44,17,5.0,86318,86,28.54467210039193,Clase1
45,17,5.0,86318,86,28.54467210039193,Clase1
46,17,5.0,86318,86,28.933958355853004,Clase1
47,17,5.0,86318,86,28.216086008639422,Clase1
48,17,5.0,86318,86,28.566226289615496,Clase1
49,17,5.0,86318,86,28.33760837528324,Clase1
50,17,5.0,86318,86,28.363944382155346,Clase1
51,17,5.0,86318,86,28.363944382155346,Clase1
52,17,5.0,86318,86,28.476155020064024,Clase1
53,17,5.0,86318,86,33.02128087859454,Clase1
54,17,5.0,86318,86,33.02128087859454,Clase1
55,17,5.0,86318,86,29.69278176578208,Clase1
56,17,5.0,86318,86,30.175057832157403,Clase1
57,17,5.0,86318,86,32.541739206060846,Clase1
58,17,5.0,86318,86,33.27046133777234,Clase1
59,17,5.0,86318,86,33.27046133777234,Clase1
60,17,5.0,86318,86,33.70868321210738,Clase1
61,17,5.0,86318,86,32.541739206060846,Clase1
62,17,5.0,86318,86,32.541739206060846,Clase1
63,17,5.0,86318,86,30.48983095663819,Clase1
64,17,5.0,86318,86,31.721777366739676,Clase1
65,17,5.0,86318,86,31.721777366739676,Clase1
66,17,5.0,86318,86,32.85680628841188,Clase1
67,17,5.0,86318,86,31.804961004906158,Clase1
68,17,5.0,86318,86,32.541739206060846,Clase1
69,17,5.0,86318,86,28.927957245086265,Clase1
